"name","type","location"
"nsg-tag-securonix-ue2-dr","microsoft.network/networksecuritygroups","eastus2"
"ntt-portals-ui-dev-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"ntt-portals-ui-dev-prvtendpt-uc-d-nic","microsoft.network/networkinterfaces","centralus"
"ntt-portals-ui-dev-prvtendpt-uc-s","microsoft.network/privateendpoints","centralus"
"ntt-portals-ui-dev-prvtendpt-uc-s-nic","microsoft.network/networkinterfaces","centralus"
"nttdatagidp","microsoft.web/certificates","eastus2"
"nttdatagidp.com","microsoft.network/privatednszones","global"
"nttdatagidp.com","microsoft.network/dnszones","global"
"nttdatagidp.com","microsoft.domainregistration/domains","global"
"nttgenai-lifesys-fe","microsoft.web/staticsites","eastus2"
"oai-nttdcrdbt-ue201d","microsoft.cognitiveservices/accounts","eastus2"
"oai-nttdcrdbt-ue201d-prvtendpt-ue2-d","microsoft.network/privateendpoints","eastus2"
"oai-nttdcrdbt-ue201d-prvtendpt-ue2-d.nic.e036c7a5-93f7-42d9-a216-3a21381c5f2c","microsoft.network/networkinterfaces","eastus2"
"oai-nttdcrdbt-ue201p","microsoft.cognitiveservices/accounts","eastus2"
"oai-nttdcrdbt-ue201p-prvtendpt-ue2-p","microsoft.network/privateendpoints","eastus2"
"oai-nttdcrdbt-ue201p-prvtendpt-ue2-p.nic.e1d76bcf-8bc0-4356-b6ab-bdca06168655","microsoft.network/networkinterfaces","eastus2"
"oai-nttdmtl-ue201d","microsoft.cognitiveservices/accounts","eastus"
"oai-nttdmtl-ue202d","microsoft.network/privateendpoints","eastus2"
"oai-nttdmtl-ue202d-nic","microsoft.network/networkinterfaces","eastus2"
"office365","microsoft.web/connections","centralus"
"office365","microsoft.web/connections","eastus"
"oldhub","microsoft.network/privatednszones/virtualnetworklinks","global"
"p1ad2_DataDisk_01","microsoft.compute/disks","centralus"
"pbinttdevluc01m","microsoft.powerbidedicated/capacities","centralus"
"pe-smartcomm-sql","microsoft.network/privateendpoints","centralus"
"pe-smartcomm-sql-nic","microsoft.network/networkinterfaces","centralus"
"pe-sql-dev","microsoft.network/privateendpoints","centralus"
"pe-sql-dev-nic","microsoft.network/networkinterfaces","centralus"
"pe-stevlprodmonitor","microsoft.network/privateendpoints","centralus"
"pe-stevlprodmonitor-nic","microsoft.network/networkinterfaces","centralus"
"pgs-nttd-tag-crdbt-ue2-01d","microsoft.dbforpostgresql/flexibleservers","eastus2"
"pgs-nttd-tag-crdbt-ue2-01d-prvtendpt-ue2-d","microsoft.network/privateendpoints","eastus2"
"pgs-nttd-tag-crdbt-ue2-01d-prvtendpt-ue2-d.nic.4e085a89-424c-4eba-9509-ebb2d2b534fa","microsoft.network/networkinterfaces","eastus2"
"pgs-nttd-tag-crdbt-ue2-01p","microsoft.dbforpostgresql/flexibleservers","eastus2"
"pgs-nttd-tag-crdbt-ue2-01p-prvtendpt-ue2-p","microsoft.network/privateendpoints","eastus2"
"pgs-nttd-tag-crdbt-ue2-01p-prvtendpt-ue2-p.nic.240c9c00-d94f-43c4-bd0a-1e7efe8385d0","microsoft.network/networkinterfaces","eastus2"
"pgs-nttd-tag-intmart-uc-01m","microsoft.dbforpostgresql/flexibleservers","centralus"
"pgs-nttd-tag-intmart-uc-01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"pgs-nttd-tag-intmart-uc-01m-prvtendpt-uc-m.nic.c5342015-f1d9-41c0-8831-a54295e24daa","microsoft.network/networkinterfaces","centralus"
"pgs-nttd-tag-intmart-uc-01u","microsoft.dbforpostgresql/flexibleservers","centralus"
"pgs-nttd-tag-intmart-uc-01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"pgs-nttd-tag-intmart-uc-01u-prvtendpt-uc-u.nic.bce0c61a-40a8-4d7e-8991-b019b813f24a","microsoft.network/networkinterfaces","centralus"
"pip-bastion-tag-ue2-dr-i","microsoft.network/publicipaddresses","eastus2"
"pip-bastion01-tag-uc-p","microsoft.network/publicipaddresses","centralus"
"pip-bastion01-tag-ue2-dr","microsoft.network/publicipaddresses","eastus2"
"pip-tag-appgw01-uc-np","microsoft.network/publicipaddresses","centralus"
"pip-tag-appgw01-uc-p","microsoft.network/publicipaddresses","centralus"
"pip-tag-appgw01-ue2-dr","microsoft.network/publicipaddresses","eastus2"
"pip-tag-azapis-uc-01-d","microsoft.network/publicipaddresses","centralus"
"pip-tag-azapis-uc-01-m","microsoft.network/publicipaddresses","centralus"
"pip-tag-azapis-uc-01-u","microsoft.network/publicipaddresses","centralus"
"pip-tag-azapps-uc-01-p","microsoft.network/publicipaddresses","centralus"
"pip-tag-azapps-ue2-01-dr","microsoft.network/publicipaddresses","eastus2"
"pip-tag-dbsdlh-uc-d","microsoft.network/publicipaddresses","centralus"
"pip-tag-pamgmt01-uc-p","microsoft.network/publicipaddresses","centralus"
"pip-tag-pamgmt01-ue2-dr","microsoft.network/publicipaddresses","eastus2"
"pip-tag-pamgmt02-uc-p","microsoft.network/publicipaddresses","centralus"
"pip-tag-pauntrust-uc-p","microsoft.network/publicipaddresses","centralus"
"pip-tag-pauntrust-ue2-dr","microsoft.network/publicipaddresses","eastus2"
"portals-developer","microsoft.managedidentity/userassignedidentities","centralus"
"portalsui-mo","microsoft.insights/actiongroups","global"
"portalsui-mo","microsoft.insights/activitylogalerts","global"
"privateendpint-devdtccimgages","microsoft.network/privateendpoints","centralus"
"privateendpint-devdtccimgages-nic","microsoft.network/networkinterfaces","centralus"
"privatelink.adf.azure.com","microsoft.network/privatednszones","global"
"privatelink.adf.azure.com","microsoft.network/privatednszones","global"
"privatelink.afs.azure.net","microsoft.network/privatednszones","global"
"privatelink.afs.azure.net","microsoft.network/privatednszones","global"
"privatelink.azconfig.io","microsoft.network/privatednszones","global"
"privatelink.azuredatabricks.net","microsoft.network/privatednszones","global"
"privatelink.azuredatabricks.net","microsoft.network/privatednszones","global"
"privatelink.azurewebsites.net","microsoft.network/privatednszones","global"
"privatelink.azurewebsites.net","microsoft.network/privatednszones","global"
"privatelink.blob.core.windows.net","microsoft.network/privatednszones","global"
"privatelink.blob.core.windows.net","microsoft.network/privatednszones","global"
"privatelink.cognitiveservices.azure.com","microsoft.network/privatednszones","global"
"privatelink.cus.backup.windowsazure.com","microsoft.network/privatednszones","global"
"privatelink.database.windows.net","microsoft.network/privatednszones","global"
"privatelink.database.windows.net","microsoft.network/privatednszones","global"
"privatelink.datafactory.azure.net","microsoft.network/privatednszones","global"
"privatelink.datafactory.azure.net","microsoft.network/privatednszones","global"
"privatelink.datafactory.azure.net","microsoft.network/privatednszones","global"
"privatelink.datafactory.azure.net","microsoft.network/privatednszones","global"
"privatelink.dfs.core.windows.net","microsoft.network/privatednszones","global"
"privatelink.dfs.core.windows.net","microsoft.network/privatednszones","global"
"privatelink.dfs.core.windows.net","microsoft.network/privatednszones","global"
"privatelink.documents.azure.com","microsoft.network/privatednszones","global"
"privatelink.eastus2.azurecontainerapps.io","microsoft.network/privatednszones","global"
"privatelink.eus2.backup.windowsazure.com","microsoft.network/privatednszones","global"
"privatelink.file.core.windows.net","microsoft.network/privatednszones","global"
"privatelink.file.core.windows.net","microsoft.network/privatednszones","global"
"privatelink.openai.azure.com","microsoft.network/privatednszones","global"
"privatelink.postgres.cosmos.azure.com","microsoft.network/privatednszones","global"
"privatelink.postgres.database.azure.com","microsoft.network/privatednszones","global"
"privatelink.postgres.database.azure.com","microsoft.network/privatednszones","global"
"privatelink.queue.core.windows.net","microsoft.network/privatednszones","global"
"privatelink.queue.core.windows.net","microsoft.network/privatednszones","global"
"privatelink.redis.cache.windows.net","microsoft.network/privatednszones","global"
"privatelink.search.windows.net","microsoft.network/privatednszones","global"
"privatelink.servicebus.windows.net","microsoft.network/privatednszones","global"
"privatelink.servicebus.windows.net","microsoft.network/privatednszones","global"
"privatelink.siterecovery.windowsazure.com","microsoft.network/privatednszones","global"
"privatelink.siterecovery.windowsazure.com","microsoft.network/privatednszones","global"
"privatelink.vaultcore.azure.net","microsoft.network/privatednszones","global"
"privatelink.vaultcore.azure.net","microsoft.network/privatednszones","global"
"public","microsoft.compute/sshpublickeys","centralus"
"pvc-e130fe1a-8268-49f4-bdc0-c518e8f640a6","microsoft.compute/disks","eastus2"
"redis-tag-crdbt01-prvtendpt-ue2-p","microsoft.network/privateendpoints","eastus2"
"redis-tag-crdbt01-prvtendpt-ue2-p.nic.8de54df7-ac8e-4ae3-9021-14515df4679a","microsoft.network/networkinterfaces","eastus2"
"redis-tag-nttd-crdbt-ue2-01p","microsoft.cache/redis","eastus2"
"rg-evl-azappsasp-uc-d-CentralUSwebspace-230629204704","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-uc-d-CentralUSwebspace-230804220924","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-uc-d-CentralUSwebspace-240921180620","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-uc-d-CentralUSwebspace-241115164219","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-uc-m-CentralUSwebspace-230808200726","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-uc-m-CentralUSwebspace-231110215457","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-uc-m-CentralUSwebspace-240921185015","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-uc-m-CentralUSwebspace-241115163132","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-uc-p-CentralUSwebspace-230407044334","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-uc-p-CentralUSwebspace-230407045247","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-uc-p-CentralUSwebspace-230413183956","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-uc-p-CentralUSwebspace-240921185110","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-uc-p-CentralUSwebspace-241110033638","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-uc-p-CentralUSwebspace-241121135537","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-uc-u-CentralUSwebspace-240921185204","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-uc-u-CentralUSwebspace-241115164945","microsoft.web/certificates","centralus"
"rg-evl-azappsasp-ue2-dr-EastUS2webspace-230524195007","microsoft.web/certificates","eastus2"
"rg-evl-azappsasp-ue2-dr-EastUS2webspace-230524202814","microsoft.web/certificates","eastus2"
"rg-evl-azappsasp-ue2-dr-EastUS2webspace-230524203218","microsoft.web/certificates","eastus2"
"rg-evl-claims-uc-u-CentralUSwebspace-230326195008","microsoft.web/certificates","centralus"
"rg-evl-claims-uc-u-CentralUSwebspace-240921185322","microsoft.web/certificates","centralus"
"rg-evl-digasp-uc-m-CentralUSwebspace-230411173331","microsoft.web/certificates","centralus"
"rg-evl-digasp-uc-m-CentralUSwebspace-241115164503","microsoft.web/certificates","centralus"
"rg-evl-digasp-uc-u-CentralUSwebspace-230411233308","microsoft.web/certificates","centralus"
"rg-evl-digasp-uc-u-CentralUSwebspace-241115164740","microsoft.web/certificates","centralus"
"rg-evl-odsapps-uc-d-CentralUSwebspace-241115164556","microsoft.web/certificates","centralus"
"rg-evl-odsapps-uc-m-CentralUSwebspace-241115164835","microsoft.web/certificates","centralus"
"rg-evl-odsapps-uc-u-CentralUSwebspace-241117041105","microsoft.web/certificates","centralus"
"rg-evl-portals-uc-u-CentralUSwebspace-241115164309","microsoft.web/certificates","centralus"
"rg-mtl-azappsasp-ue2-d-EastUS2webspace-Linux-240606132307","microsoft.web/certificates","eastus2"
"rg-mtl-azappsasp-ue2-d-EastUS2webspace-Linux-240921184757","microsoft.web/certificates","eastus2"
"rg-tag-azpowerbi-uc-p-CentralUSwebspace-230915122755","microsoft.web/certificates","centralus"
"rg-tag-azpowerbi-uc-p-CentralUSwebspace-240219135147","microsoft.web/certificates","centralus"
"rg-tag-azpowerbi-uc-p-CentralUSwebspace-240921184913","microsoft.web/certificates","centralus"
"rg-tag-crdbtapps-ue2-d-EastUS2webspace-Linux-250321181249","microsoft.web/certificates","eastus2"
"rg-tag-crdbtapps-ue2-p-EastUS2webspace-Linux-250124130818","microsoft.web/certificates","eastus2"
"rg-tag-portal-uc-m-CentralUSwebspace-241115174656","microsoft.web/certificates","centralus"
"rgevldevcpcentralus8404","microsoft.storage/storageaccounts","centralus"
"rgevldevcpcentralus8dc9","microsoft.storage/storageaccounts","eastus"
"rgevldevcpcentralus9af9","microsoft.storage/storageaccounts","centralus"
"rgevldevcpcentralusb884","microsoft.storage/storageaccounts","eastus"
"rgevldevsmartcommce97b0","microsoft.storage/storageaccounts","centralus"
"rgevldevsmartcommce9be8","microsoft.storage/storageaccounts","eastus"
"rgevldevsmartcommce9fae","microsoft.storage/storageaccounts","eastus"
"rgevldevsmartcommcea3c7","microsoft.storage/storageaccounts","eastus"
"rgevldevsmartcommcea4b2","microsoft.storage/storageaccounts","eastus"
"rgevldevsmartcommcea507","microsoft.storage/storageaccounts","eastus"
"rgevldevsmartcommceb0d4","microsoft.storage/storageaccounts","eastus"
"rgevldevsmartcommceb60e","microsoft.storage/storageaccounts","eastus"
"rgevldevsmartcommcebaff","microsoft.storage/storageaccounts","eastus"
"rgtagportalucm9888","microsoft.storage/storageaccounts","centralus"
"rp-disgsql02-uc-p","microsoft.compute/restorepointcollections","centralus"
"rsv01-tag-eiv-asr-automationaccount","microsoft.automation/automationaccounts","eastus2"
"rsv01-tag-uc-nonprod","microsoft.recoveryservices/vaults","centralus"
"rsv01-tag-uc-npnprod-backups-prvtendpt-uc-np","microsoft.network/privateendpoints","centralus"
"rsv01-tag-uc-npnprod-backups-prvtendpt-uc-np-nic","microsoft.network/networkinterfaces","centralus"
"rsv01-tag-uc-prod","microsoft.recoveryservices/vaults","centralus"
"rsv01-tag-uc-prod-asr-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"rsv01-tag-uc-prod-asr-prvtendpt-uc-p-nic","microsoft.network/networkinterfaces","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p-nic","microsoft.network/networkinterfaces","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_ec.nic.25b0cea3-29a9-40dd-aa9e-6eb9817a1603","microsoft.network/networkinterfaces","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_ec.nic.f12f042e-6e10-4ba1-88de-f9e5b3e209a6","microsoft.network/networkinterfaces","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_ecs_wsqcuspod01ecs144_blob","microsoft.network/privateendpoints","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_ecs_wsqcuspod01ecs144_queue","microsoft.network/privateendpoints","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_pr.nic.041c99d2-7008-4271-b162-7fc13f4609f4","microsoft.network/networkinterfaces","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_pr.nic.0ea6174a-cda4-4564-aea3-e0cbc82c395c","microsoft.network/networkinterfaces","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_pr.nic.6ebbd788-ab35-4db0-b799-bb1de34aea7e","microsoft.network/networkinterfaces","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_pr.nic.8cda7245-e6f5-46ce-ae0a-c7ae891b09f2","microsoft.network/networkinterfaces","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_pr.nic.c6002348-d11f-4e50-9c0b-d07117a5f505","microsoft.network/networkinterfaces","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_pr.nic.c65ece3e-add9-4452-b577-099c2f2aafac","microsoft.network/networkinterfaces","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_prot_41lcuspod01prot1b39_blob","microsoft.network/privateendpoints","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_prot_5wfcuspod01prot1c641_blob","microsoft.network/privateendpoints","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_prot_gh1cuspod01prot1b84_blob","microsoft.network/privateendpoints","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_prot_m2icuspod01prot1b432_blob","microsoft.network/privateendpoints","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_prot_rzqcuspod01prot1c45_blob","microsoft.network/privateendpoints","centralus"
"rsv01-tag-uc-prod-backups-prvtendpt-uc-p_prot_xe9cuspod01prot1c336_blob","microsoft.network/privateendpoints","centralus"
"rsv01-tag-ue2-asr-prvtendpt-ue2-dr","microsoft.network/privateendpoints","eastus2"
"rsv01-tag-ue2-asr-prvtendpt-ue2-dr-nic","microsoft.network/networkinterfaces","eastus2"
"rsv01-tag-ue2-asr-prvtendpt02-uc-p","microsoft.network/privateendpoints","centralus"
"rsv01-tag-ue2-asr-prvtendpt02-uc-p-nic","microsoft.network/networkinterfaces","centralus"
"rsv01-tag-ue2-dr","microsoft.recoveryservices/vaults","eastus2"
"rsv01-tag-ue2-dr-backups-prvtendpt-ue2-dr","microsoft.network/privateendpoints","eastus2"
"rsv01-tag-ue2-dr-backups-prvtendpt-ue2-dr-nic","microsoft.network/networkinterfaces","eastus2"
"rtb-fng-azappsasp-uc-d","microsoft.network/routetables","centralus"
"rtb-fng-dbspriv-uc-d","microsoft.network/routetables","centralus"
"rtb-fng-dbspub-uc-d","microsoft.network/routetables","centralus"
"rtb-fng-uc-d","microsoft.network/routetables","centralus"
"rtb-mtl-azappsasp-ue2-d","microsoft.network/routetables","eastus2"
"rtb-mtl-ue2-d","microsoft.network/routetables","eastus2"
"rtb-sre-azappsasp-uc-d","microsoft.network/routetables","centralus"
"rtb-sre-azappsasp-uc-m","microsoft.network/routetables","centralus"
"rtb-sre-azappsasp-uc-p","microsoft.network/routetables","centralus"
"rtb-sre-azappsasp-uc-u","microsoft.network/routetables","centralus"
"rtb-sre-uc-d","microsoft.network/routetables","centralus"
"rtb-sre-uc-m","microsoft.network/routetables","centralus"
"rtb-sre-uc-p","microsoft.network/routetables","centralus"
"rtb-sre-uc-u","microsoft.network/routetables","centralus"
"rtb-tag-app-uc-p","microsoft.network/routetables","centralus"
